feature,label_horizon,metric,value,samples
EMA200,future_return_12,q_bottom_pf,38.978401,55
EMA200,future_return_12,q_bottom_wr,0.818182,55
EMA200,future_return_12,rolling_mean_50,-0.156156,0
EMA200,future_return_12,rolling_std_50,0.342952,0
EMA200,future_return_12,rolling_stability_50,0.661818,0
EMA200,future_return_12,rolling_mean_100,-0.108959,0
EMA200,future_return_12,rolling_std_100,0.222972,0
EMA200,future_return_12,rolling_stability_100,0.694545,0
EMA200,future_return_12,rolling_mean_200,-0.105103,0
EMA200,future_return_12,rolling_std_200,0.183115,0
EMA200,future_return_12,rolling_stability_200,0.789091,0
EMA200,future_return_12,regime_ranging_high_vol,-0.366648,86
EMA200,future_return_12,regime_trending_low_vol,-0.050757,86
EMA200,future_return_12,regime_trending_high_vol,0.032823,79
EMA200,future_return_12,regime_ranging_low_vol,-0.102634,299
EMA200,future_return_24,pearson,-0.206110,550
EMA200,future_return_24,spearman,-0.358401,550
EMA200,future_return_24,q_top_pf,0.350520,55
EMA200,future_return_24,q_top_wr,0.236364,55
EMA200,future_return_24,q_bottom_pf,461.589570,55
EMA200,future_return_24,q_bottom_wr,0.909091,55
EMA200,future_return_24,rolling_mean_50,-0.138663,0
EMA200,future_return_24,rolling_std_50,0.422312,0
EMA200,future_return_24,rolling_stability_50,0.645455,0
EMA200,future_return_24,rolling_mean_100,-0.122999,0
EMA200,future_return_24,rolling_std_100,0.292781,0
EMA200,future_return_24,rolling_stability_100,0.667273,0
EMA200,future_return_24,rolling_mean_200,-0.158526,0
EMA200,future_return_24,rolling_std_200,0.247378,0
EMA200,future_return_24,rolling_stability_200,0.798182,0
EMA200,future_return_24,regime_ranging_high_vol,-0.535849,86
EMA200,future_return_24,regime_trending_low_vol,-0.144397,86
EMA200,future_return_24,regime_trending_high_vol,-0.116636,79
EMA200,future_return_24,regime_ranging_low_vol,-0.120525,299
EMA200,,decay_peak,0.282256,0
EMA200,,decay_avg,0.195132,0
EMA200,,decay_rate,-0.086048,0
EMA200,,decay_persistence,0.110159,0
RSI14,future_return_4,pearson,-0.132059,550
RSI14,future_return_4,spearman,-0.159634,550
RSI14,future_return_4,q_top_pf,0.000000,55
RSI14,future_return_4,q_top_wr,0.000000,55
RSI14,future_return_4,q_bottom_pf,21.524375,55
RSI14,future_return_4,q_bottom_wr,0.272727,55
RSI14,future_return_4,rolling_mean_50,-0.430331,0
RSI14,future_return_4,rolling_std_50,0.233031,0
RSI14,future_return_4,rolling_stability_50,0.970909,0
RSI14,future_return_4,rolling_mean_100,-0.341073,0
RSI14,future_return_4,rolling_std_100,0.168099,0
RSI14,future_return_4,rolling_stability_100,0.996364,0
RSI14,future_return_4,rolling_mean_200,-0.274976,0
RSI14,future_return_4,rolling_std_200,0.145426,0
RSI14,future_return_4,rolling_stability_200,0.996364,0
RSI14,future_return_4,regime_ranging_high_vol,-0.024876,86
RSI14,future_return_4,regime_trending_low_vol,-0.140191,86
RSI14,future_return_4,regime_trending_high_vol,-0.264863,79
RSI14,future_return_4,regime_ranging_low_vol,-0.194179,299
RSI14,future_return_12,pearson,-0.225563,550
RSI14,future_return_12,spearman,-0.134698,550
RSI14,future_return_12,q_top_pf,0.063659,55
RSI14,future_return_12,q_top_wr,0.054545,55
RSI14,future_return_12,q_bottom_pf,32.169397,55
RSI14,future_return_12,q_bottom_wr,0.381818,55
RSI14,future_return_12,rolling_mean_50,-0.469719,0
RSI14,future_return_12,rolling_std_50,0.254042,0
RSI14,future_return_12,rolling_stability_50,0.947273,0
RSI14,future_return_12,rolling_mean_100,-0.396392,0
RSI14,future_return_12,rolling_std_100,0.178709,0
RSI14,future_return_12,rolling_stability_100,0.970909,0
RSI14,future_return_12,rolling_mean_200,-0.296265,0
RSI14,future_return_12,rolling_std_200,0.152636,0
RSI14,future_return_12,rolling_stability_200,0.998182,0
RSI14,future_return_12,regime_ranging_high_vol,0.018270,86
RSI14,future_return_12,regime_trending_low_vol,-0.464677,86
RSI14,future_return_12,regime_trending_high_vol,-0.319235,79
RSI14,future_return_12,regime_ranging_low_vol,-0.058497,299
RSI14,future_return_24,pearson,-0.221321,550
RSI14,future_return_24,spearman,-0.214321,550
RSI14,future_return_24,q_top_pf,0.031459,55
RSI14,future_return_24,q_top_wr,0.054545,55
RSI14,future_return_24,q_bottom_pf,18.918606,55
RSI14,future_return_24,q_bottom_wr,0.563636,55
RSI14,future_return_24,rolling_mean_50,-0.531271,0
RSI14,future_return_24,rolling_std_50,0.302621,0
RSI14,future_return_24,rolling_stability_50,0.938182,0
RSI14,future_return_24,rolling_mean_100,-0.466622,0
RSI14,future_return_24,rolling_std_100,0.231987,0
RSI14,future_return_24,rolling_stability_100,0.969091,0
RSI14,future_return_24,rolling_mean_200,-0.311698,0
RSI14,future_return_24,rolling_std_200,0.151383,0
RSI14,future_return_24,rolling_stability_200,0.994545,0
RSI14,future_return_24,regime_ranging_high_vol,0.072351,86
RSI14,future_return_24,regime_trending_low_vol,-0.658475,86
RSI14,future_return_24,regime_trending_high_vol,-0.349572,79
RSI14,future_return_24,regime_ranging_low_vol,-0.115758,299
RSI14,,decay_peak,0.217821,0
RSI14,,decay_avg,0.181266,0
RSI14,,decay_rate,-0.035987,0
RSI14,,decay_persistence,0.145847,0
ATR14,future_return_4,pearson,-0.009510,550
ATR14,future_return_4,spearman,-0.001817,550
ATR14,future_return_4,q_top_pf,0.004046,55
ATR14,future_return_4,q_top_wr,0.072727,55
ATR14,future_return_4,q_bottom_pf,0.016205,55
ATR14,future_return_4,q_bottom_wr,0.018182,55
ATR14,future_return_4,rolling_mean_50,0.011178,0
ATR14,future_return_4,rolling_std_50,0.223014,0
ATR14,future_return_4,rolling_stability_50,0.472727,0
ATR14,future_return_4,rolling_mean_100,0.023038,0
ATR14,future_return_4,rolling_std_100,0.151823,0
ATR14,future_return_4,rolling_stability_100,0.387273,0
ATR14,future_return_4,rolling_mean_200,0.051200,0
ATR14,future_return_4,rolling_std_200,0.143647,0
ATR14,future_return_4,rolling_stability_200,0.545455,0
ATR14,future_return_4,regime_ranging_high_vol,-0.042804,86
ATR14,future_return_4,regime_trending_low_vol,0.291010,86
ATR14,future_return_4,regime_trending_high_vol,-0.169355,79
ATR14,future_return_4,regime_ranging_low_vol,0.163161,299
ATR14,future_return_12,pearson,-0.055504,550
ATR14,future_return_12,spearman,0.044637,550
ATR14,future_return_12,q_top_pf,0.004719,55
ATR14,future_return_12,q_top_wr,0.200000,55
ATR14,future_return_12,q_bottom_pf,1.059662,55
ATR14,future_return_12,q_bottom_wr,0.054545,55
ATR14,future_return_12,rolling_mean_50,-0.005079,0
ATR14,future_return_12,rolling_std_50,0.361106,0
ATR14,future_return_12,rolling_stability_50,0.532727,0
ATR14,future_return_12,rolling_mean_100,0.007687,0
ATR14,future_return_12,rolling_std_100,0.271755,0
ATR14,future_return_12,rolling_stability_100,0.340000,0
ATR14,future_return_12,rolling_mean_200,0.070197,0
ATR14,future_return_12,rolling_std_200,0.256493,0
ATR14,future_return_12,rolling_stability_200,0.490909,0
ATR14,future_return_12,regime_ranging_high_vol,-0.116239,86
ATR14,future_return_12,regime_trending_low_vol,0.128435,86
ATR14,future_return_12,regime_trending_high_vol,-0.243774,79
ATR14,future_return_12,regime_ranging_low_vol,0.152216,299
ATR14,future_return_24,pearson,-0.069928,550
ATR14,future_return_24,spearman,0.023425,550
ATR14,future_return_24,q_top_pf,0.019165,55
ATR14,future_return_24,q_top_wr,0.218182,55
ATR14,future_return_24,q_bottom_pf,0.495565,55
ATR14,future_return_24,q_bottom_wr,0.054545,55
ATR14,future_return_24,rolling_mean_50,-0.021743,0
ATR14,future_return_24,rolling_std_50,0.441130,0
ATR14,future_return_24,rolling_stability_50,0.550909,0
ATR14,future_return_24,rolling_mean_100,-0.024848,0
ATR14,future_return_24,rolling_std_100,0.353722,0
ATR14,future_return_24,rolling_stability_100,0.652727,0
ATR14,future_return_24,rolling_mean_200,0.062041,0
ATR14,future_return_24,rolling_std_200,0.296096,0
ATR14,future_return_24,rolling_stability_200,0.500000,0
ATR14,future_return_24,regime_ranging_high_vol,-0.159547,86
ATR14,future_return_24,regime_trending_low_vol,0.245892,86
ATR14,future_return_24,regime_trending_high_vol,-0.256498,79
ATR14,future_return_24,regime_ranging_low_vol,0.177464,299
ATR14,,decay_peak,0.050071,0
ATR14,,decay_avg,0.034137,0
ATR14,,decay_rate,-0.020507,0
ATR14,,decay_persistence,0.005663,0
ADX14,future_return_4,pearson,0.035435,550
ADX14,future_return_4,spearman,-0.041975,550
ADX14,future_return_4,q_top_pf,0.000000,55
ADX14,future_return_4,q_top_wr,0.000000,55
ADX14,future_return_4,q_bottom_pf,1.855085,55
ADX14,future_return_4,q_bottom_wr,0.254545,55
ADX14,future_return_4,rolling_mean_50,-0.091849,0
ADX14,future_return_4,rolling_std_50,0.260277,0
ADX14,future_return_4,rolling_stability_50,0.621818,0
ADX14,future_return_4,rolling_mean_100,-0.037622,0
ADX14,future_return_4,rolling_std_100,0.195996,0
ADX14,future_return_4,rolling_stability_100,0.590909,0
ADX14,future_return_4,rolling_mean_200,0.007433,0
ADX14,future_return_4,rolling_std_200,0.100036,0
ADX14,future_return_4,rolling_stability_200,0.529091,0
ADX14,future_return_4,regime_ranging_high_vol,-0.037609,86
ADX14,future_return_4,regime_trending_low_vol,-0.268170,86
ADX14,future_return_4,regime_trending_high_vol,-0.063170,79
ADX14,future_return_4,regime_ranging_low_vol,0.074579,299
ADX14,future_return_12,pearson,0.036521,550
ADX14,future_return_12,spearman,-0.030177,550
ADX14,future_return_12,q_top_pf,1.405328,55
ADX14,future_return_12,q_top_wr,0.018182,55
ADX14,future_return_12,q_bottom_pf,1.131556,55
ADX14,future_return_12,q_bottom_wr,0.272727,55
ADX14,future_return_12,rolling_mean_50,-0.137750,0
ADX14,future_return_12,rolling_std_50,0.405099,0
ADX14,future_return_12,rolling_stability_50,0.596364,0
ADX14,future_return_12,rolling_mean_100,-0.042291,0
ADX14,future_return_12,rolling_std_100,0.322274,0
ADX14,future_return_12,rolling_stability_100,0.570909,0
ADX14,future_return_12,rolling_mean_200,0.005042,0
ADX14,future_return_12,rolling_std_200,0.165656,0
ADX14,future_return_12,rolling_stability_200,0.518182,0
ADX14,future_return_12,regime_ranging_high_vol,-0.099647,86
ADX14,future_return_12,regime_trending_low_vol,0.011428,86
ADX14,future_return_12,regime_trending_high_vol,-0.035383,79
ADX14,future_return_12,regime_ranging_low_vol,0.004228,299
ADX14,future_return_24,pearson,0.044817,550
ADX14,future_return_24,spearman,-0.013544,550
ADX14,future_return_24,q_top_pf,3.798092,55
ADX14,future_return_24,q_top_wr,0.236364,55
ADX14,future_return_24,q_bottom_pf,0.746234,55
ADX14,future_return_24,q_bottom_wr,0.200000,55
ADX14,future_return_24,rolling_mean_50,-0.164412,0
ADX14,future_return_24,rolling_std_50,0.473317,0
ADX14,future_return_24,rolling_stability_50,0.630909,0
ADX14,future_return_24,rolling_mean_100,-0.058143,0
ADX14,future_return_24,rolling_std_100,0.367836,0
ADX14,future_return_24,rolling_stability_100,0.518182,0
ADX14,future_return_24,rolling_mean_200,-0.003573,0
ADX14,future_return_24,rolling_std_200,0.192532,0
ADX14,future_return_24,rolling_stability_200,0.414545,0
ADX14,future_return_24,regime_ranging_high_vol,0.090243,86
ADX14,future_return_24,regime_trending_low_vol,-0.119506,86
ADX14,future_return_24,regime_trending_high_vol,0.052785,79
ADX14,future_return_24,regime_ranging_low_vol,0.062682,299
ADX14,,decay_peak,0.038705,0
ADX14,,decay_avg,0.033745,0
ADX14,,decay_rate,0.004762,0
ADX14,,decay_persistence,0.029181,0
VolumeEMA20,future_return_4,pearson,-0.018448,550
VolumeEMA20,future_return_4,spearman,0.065316,550
VolumeEMA20,future_return_4,q_top_pf,0.267980,55
VolumeEMA20,future_return_4,q_top_wr,0.381818,55
VolumeEMA20,future_return_4,q_bottom_pf,0.015064,55
VolumeEMA20,future_return_4,q_bottom_wr,0.018182,55
VolumeEMA20,future_return_4,rolling_mean_50,-0.051802,0
VolumeEMA20,future_return_4,rolling_std_50,0.242405,0
VolumeEMA20,future_return_4,rolling_stability_50,0.609091,0
VolumeEMA20,future_return_4,rolling_mean_100,-0.056479,0
VolumeEMA20,future_return_4,rolling_std_100,0.194259,0
VolumeEMA20,future_return_4,rolling_stability_100,0.521818,0
VolumeEMA20,future_return_4,rolling_mean_200,-0.081551,0
VolumeEMA20,future_return_4,rolling_std_200,0.168396,0
VolumeEMA20,future_return_4,rolling_stability_200,0.747273,0
VolumeEMA20,future_return_4,regime_ranging_high_vol,0.116838,86
VolumeEMA20,future_return_4,regime_trending_low_vol,-0.035470,86
VolumeEMA20,future_return_4,regime_trending_high_vol,0.086969,79
VolumeEMA20,future_return_4,regime_ranging_low_vol,-0.118307,299
VolumeEMA20,future_return_12,pearson,-0.138725,550
VolumeEMA20,future_return_12,spearman,-0.019707,550
VolumeEMA20,future_return_12,q_top_pf,0.161209,55
VolumeEMA20,future_return_12,q_top_wr,0.272727,55
VolumeEMA20,future_return_12,q_bottom_pf,9.528102,55
VolumeEMA20,future_return_12,q_bottom_wr,0.127273,55
VolumeEMA20,future_return_12,rolling_mean_50,-0.156412,0
VolumeEMA20,future_return_12,rolling_std_50,0.349333,0
VolumeEMA20,future_return_12,rolling_stability_50,0.670909,0
VolumeEMA20,future_return_12,rolling_mean_100,-0.184247,0
VolumeEMA20,future_return_12,rolling_std_100,0.259157,0
VolumeEMA20,future_return_12,rolling_stability_100,0.820000,0
VolumeEMA20,future_return_12,rolling_mean_200,-0.204640,0
VolumeEMA20,future_return_12,rolling_std_200,0.208207,0
VolumeEMA20,future_return_12,rolling_stability_200,0.940000,0
VolumeEMA20,future_return_12,regime_ranging_high_vol,-0.087484,86
VolumeEMA20,future_return_12,regime_trending_low_vol,-0.106639,86
VolumeEMA20,future_return_12,regime_trending_high_vol,0.093153,79
VolumeEMA20,future_return_12,regime_ranging_low_vol,-0.139252,299
VolumeEMA20,future_return_24,pearson,-0.240462,550
VolumeEMA20,future_return_24,spearman,-0.197567,550
VolumeEMA20,future_return_24,q_top_pf,0.058531,55
VolumeEMA20,future_return_24,q_top_wr,0.200000,55
VolumeEMA20,future_return_24,q_bottom_pf,62.591949,55
VolumeEMA20,future_return_24,q_bottom_wr,0.345455,55
VolumeEMA20,future_return_24,rolling_mean_50,-0.252529,0
VolumeEMA20,future_return_24,rolling_std_50,0.392454,0
VolumeEMA20,future_return_24,rolling_stability_50,0.747273,0
VolumeEMA20,future_return_24,rolling_mean_100,-0.256178,0
VolumeEMA20,future_return_24,rolling_std_100,0.289679,0
VolumeEMA20,future_return_24,rolling_stability_100,0.820000,0
VolumeEMA20,future_return_24,rolling_mean_200,-0.254782,0
VolumeEMA20,future_return_24,rolling_std_200,0.200071,0
VolumeEMA20,future_return_24,rolling_stability_200,0.929091,0
VolumeEMA20,future_return_24,regime_ranging_high_vol,-0.241266,86
VolumeEMA20,future_return_24,regime_trending_low_vol,-0.197062,86
VolumeEMA20,future_return_24,regime_trending_high_vol,-0.284129,79
VolumeEMA20,future_return_24,regime_ranging_low_vol,-0.172268,299
VolumeEMA20,,decay_peak,0.219014,0
VolumeEMA20,,decay_avg,0.113371,0
VolumeEMA20,,decay_rate,-0.088566,0
VolumeEMA20,,decay_persistence,0.041882,0
PriceAboveEMA20,future_return_4,pearson,-0.103776,550
PriceAboveEMA20,future_return_4,spearman,-0.196925,550
PriceAboveEMA20,future_return_4,q_top_pf,0.000000,55
PriceAboveEMA20,future_return_4,q_top_wr,0.000000,55
PriceAboveEMA20,future_return_4,q_bottom_pf,24.209762,55
PriceAboveEMA20,future_return_4,q_bottom_wr,0.636364,55
PriceAboveEMA20,future_return_4,rolling_mean_50,-0.276537,0
PriceAboveEMA20,future_return_4,rolling_std_50,0.186616,0
PriceAboveEMA20,future_return_4,rolling_stability_50,0.863636,0
PriceAboveEMA20,future_return_4,rolling_mean_100,-0.264495,0
PriceAboveEMA20,future_return_4,rolling_std_100,0.133273,0
PriceAboveEMA20,future_return_4,rolling_stability_100,0.996364,0
PriceAboveEMA20,future_return_4,rolling_mean_200,-0.207843,0
PriceAboveEMA20,future_return_4,rolling_std_200,0.117234,0
PriceAboveEMA20,future_return_4,rolling_stability_200,0.996364,0
PriceAboveEMA20,future_return_4,regime_ranging_high_vol,0.005940,86
PriceAboveEMA20,future_return_4,regime_trending_low_vol,-0.211807,86
PriceAboveEMA20,future_return_4,regime_trending_high_vol,-0.316883,79
PriceAboveEMA20,future_return_4,regime_ranging_low_vol,-0.145103,299
PriceAboveEMA20,future_return_12,pearson,-0.160985,550
PriceAboveEMA20,future_return_12,spearman,-0.159159,550
PriceAboveEMA20,future_return_12,q_top_pf,0.000000,55
PriceAboveEMA20,future_return_12,q_top_wr,0.000000,55
PriceAboveEMA20,future_return_12,q_bottom_pf,35.024934,55
PriceAboveEMA20,future_return_12,q_bottom_wr,0.600000,55
PriceAboveEMA20,future_return_12,rolling_mean_50,-0.393135,0
PriceAboveEMA20,future_return_12,rolling_std_50,0.246148,0
PriceAboveEMA20,future_return_12,rolling_stability_50,0.863636,0
PriceAboveEMA20,future_return_12,rolling_mean_100,-0.375062,0
PriceAboveEMA20,future_return_12,rolling_std_100,0.171252,0
PriceAboveEMA20,future_return_12,rolling_stability_100,0.998182,0
PriceAboveEMA20,future_return_12,rolling_mean_200,-0.296762,0
PriceAboveEMA20,future_return_12,rolling_std_200,0.151931,0
PriceAboveEMA20,future_return_12,rolling_stability_200,0.998182,0
PriceAboveEMA20,future_return_12,regime_ranging_high_vol,-0.093128,86
PriceAboveEMA20,future_return_12,regime_trending_low_vol,-0.311568,86
PriceAboveEMA20,future_return_12,regime_trending_high_vol,-0.410972,79
PriceAboveEMA20,future_return_12,regime_ranging_low_vol,-0.105409,299
PriceAboveEMA20,future_return_24,pearson,-0.180709,550
PriceAboveEMA20,future_return_24,spearman,-0.219758,550
PriceAboveEMA20,future_return_24,q_top_pf,0.000000,55
PriceAboveEMA20,future_return_24,q_top_wr,0.000000,55
PriceAboveEMA20,future_return_24,q_bottom_pf,73.725841,55
PriceAboveEMA20,future_return_24,q_bottom_wr,0.600000,55
PriceAboveEMA20,future_return_24,rolling_mean_50,-0.392437,0
PriceAboveEMA20,future_return_24,rolling_std_50,0.286309,0
PriceAboveEMA20,future_return_24,rolling_stability_50,0.847273,0
PriceAboveEMA20,future_return_24,rolling_mean_100,-0.364182,0
PriceAboveEMA20,future_return_24,rolling_std_100,0.205081,0
PriceAboveEMA20,future_return_24,rolling_stability_100,0.992727,0
PriceAboveEMA20,future_return_24,rolling_mean_200,-0.259234,0
PriceAboveEMA20,future_return_24,rolling_std_200,0.111965,0
PriceAboveEMA20,future_return_24,rolling_stability_200,0.992727,0
PriceAboveEMA20,future_return_24,regime_ranging_high_vol,-0.141059,86
PriceAboveEMA20,future_return_24,regime_trending_low_vol,-0.426874,86
PriceAboveEMA20,future_return_24,regime_trending_high_vol,-0.353748,79
PriceAboveEMA20,future_return_24,regime_ranging_low_vol,-0.127786,299
PriceAboveEMA20,,decay_peak,0.200234,0
PriceAboveEMA20,,decay_avg,0.170219,0
PriceAboveEMA20,,decay_rate,-0.024942,0
PriceAboveEMA20,,decay_persistence,0.150350,0
PriceAboveEMA50,future_return_4,pearson,-0.088014,550
PriceAboveEMA50,future_return_4,spearman,-0.136452,550
PriceAboveEMA50,future_return_4,q_top_pf,5.431899,55
PriceAboveEMA50,future_return_4,q_top_wr,0.163636,55
PriceAboveEMA50,future_return_4,q_bottom_pf,0.584861,55
PriceAboveEMA50,future_return_4,q_bottom_wr,0.436364,55
PriceAboveEMA50,future_return_4,rolling_mean_50,-0.255978,0
PriceAboveEMA50,future_return_4,rolling_std_50,0.211780,0
PriceAboveEMA50,future_return_4,rolling_stability_50,0.765455,0
PriceAboveEMA50,future_return_4,rolling_mean_100,-0.201312,0
PriceAboveEMA50,future_return_4,rolling_std_100,0.128088,0
PriceAboveEMA50,future_return_4,rolling_stability_100,0.865455,0
PriceAboveEMA50,future_return_4,rolling_mean_200,-0.136267,0
PriceAboveEMA50,future_return_4,rolling_std_200,0.088470,0
PriceAboveEMA50,future_return_4,rolling_stability_200,0.881818,0
PriceAboveEMA50,future_return_4,regime_ranging_high_vol,0.023279,86
PriceAboveEMA50,future_return_4,regime_trending_low_vol,-0.148571,86
PriceAboveEMA50,future_return_4,regime_trending_high_vol,-0.410888,79
PriceAboveEMA50,future_return_4,regime_ranging_low_vol,-0.112735,299
PriceAboveEMA50,future_return_12,pearson,-0.138394,550
PriceAboveEMA50,future_return_12,spearman,-0.085247,550
PriceAboveEMA50,future_return_12,q_top_pf,8.295710,55
PriceAboveEMA50,future_return_12,q_top_wr,0.309091,55
PriceAboveEMA50,future_return_12,q_bottom_pf,0.519854,55
PriceAboveEMA50,future_return_12,q_bottom_wr,0.327273,55
PriceAboveEMA50,future_return_12,rolling_mean_50,-0.310437,0
PriceAboveEMA50,future_return_12,rolling_std_50,0.280663,0
PriceAboveEMA50,future_return_12,rolling_stability_50,0.740000,0
PriceAboveEMA50,future_return_12,rolling_mean_100,-0.268737,0
PriceAboveEMA50,future_return_12,rolling_std_100,0.195272,0
PriceAboveEMA50,future_return_12,rolling_stability_100,0.841818,0
PriceAboveEMA50,future_return_12,rolling_mean_200,-0.180598,0
PriceAboveEMA50,future_return_12,rolling_std_200,0.104148,0
PriceAboveEMA50,future_return_12,rolling_stability_200,0.881818,0
PriceAboveEMA50,future_return_12,regime_ranging_high_vol,-0.112668,86
PriceAboveEMA50,future_return_12,regime_trending_low_vol,-0.269766,86
PriceAboveEMA50,future_return_12,regime_trending_high_vol,-0.541723,79
PriceAboveEMA50,future_return_12,regime_ranging_low_vol,-0.066691,299
PriceAboveEMA50,future_return_24,pearson,-0.130979,550
PriceAboveEMA50,future_return_24,spearman,-0.130829,550
PriceAboveEMA50,future_return_24,q_top_pf,6.821670,55
PriceAboveEMA50,future_return_24,q_top_wr,0.309091,55
PriceAboveEMA50,future_return_24,q_bottom_pf,0.350520,55
PriceAboveEMA50,future_return_24,q_bottom_wr,0.236364,55
PriceAboveEMA50,future_return_24,rolling_mean_50,-0.351499,0
PriceAboveEMA50,future_return_24,rolling_std_50,0.327368,0
PriceAboveEMA50,future_return_24,rolling_stability_50,0.749091,0
PriceAboveEMA50,future_return_24,rolling_mean_100,-0.297900,0
PriceAboveEMA50,future_return_24,rolling_std_100,0.248522,0
PriceAboveEMA50,future_return_24,rolling_stability_100,0.825455,0
PriceAboveEMA50,future_return_24,rolling_mean_200,-0.176267,0
PriceAboveEMA50,future_return_24,rolling_std_200,0.103977,0
PriceAboveEMA50,future_return_24,rolling_stability_200,0.881818,0
PriceAboveEMA50,future_return_24,regime_ranging_high_vol,-0.103363,86
PriceAboveEMA50,future_return_24,regime_trending_low_vol,-0.363019,86
PriceAboveEMA50,future_return_24,regime_trending_high_vol,-0.445626,79
PriceAboveEMA50,future_return_24,regime_ranging_low_vol,-0.071555,299
PriceAboveEMA50,,decay_peak,0.130904,0
PriceAboveEMA50,,decay_avg,0.118319,0
PriceAboveEMA50,,decay_rate,-0.009336,0
PriceAboveEMA50,,decay_persistence,0.111820,0
PriceAboveEMA200,future_return_4,pearson,-0.034226,550
PriceAboveEMA200,future_return_4,spearman,-0.187349,550
PriceAboveEMA200,future_return_4,q_top_pf,0.000000,55
PriceAboveEMA200,future_return_4,q_top_wr,0.000000,55
PriceAboveEMA200,future_return_4,q_bottom_pf,0.545929,55
PriceAboveEMA200,future_return_4,q_bottom_wr,0.418182,55
PriceAboveEMA200,future_return_4,rolling_mean_50,-0.074779,0
PriceAboveEMA200,future_return_4,rolling_std_50,0.164192,0
PriceAboveEMA200,future_return_4,rolling_stability_50,0.265455,0
PriceAboveEMA200,future_return_4,rolling_mean_100,-0.059592,0
PriceAboveEMA200,future_return_4,rolling_std_100,0.101214,0
PriceAboveEMA200,future_return_4,rolling_stability_100,0.349091,0
PriceAboveEMA200,future_return_4,rolling_mean_200,-0.023433,0
PriceAboveEMA200,future_return_4,rolling_std_200,0.070848,0
PriceAboveEMA200,future_return_4,rolling_stability_200,0.285455,0
PriceAboveEMA200,future_return_4,regime_ranging_high_vol,0.206286,86
PriceAboveEMA200,future_return_4,regime_trending_low_vol,-0.269482,86
PriceAboveEMA200,future_return_4,regime_trending_high_vol,-0.308722,79
PriceAboveEMA200,future_return_4,regime_ranging_low_vol,0.000000,299
PriceAboveEMA200,future_return_12,pearson,-0.077379,550
PriceAboveEMA200,future_return_12,spearman,-0.213629,550
PriceAboveEMA200,future_return_12,q_top_pf,0.000000,55
PriceAboveEMA200,future_return_12,q_top_wr,0.000000,55
PriceAboveEMA200,future_return_12,q_bottom_pf,0.528313,55
PriceAboveEMA200,future_return_12,q_bottom_wr,0.327273,55
PriceAboveEMA200,future_return_12,rolling_mean_50,-0.133040,0
PriceAboveEMA200,future_return_12,rolling_std_50,0.252496,0
PriceAboveEMA200,future_return_12,rolling_stability_50,0.281818,0
PriceAboveEMA200,future_return_12,rolling_mean_100,-0.116387,0
PriceAboveEMA200,future_return_12,rolling_std_100,0.177072,0
PriceAboveEMA200,future_return_12,rolling_stability_100,0.376364,0
PriceAboveEMA200,future_return_12,rolling_mean_200,-0.059737,0
PriceAboveEMA200,future_return_12,rolling_std_200,0.105417,0
PriceAboveEMA200,future_return_12,rolling_stability_200,0.332727,0
PriceAboveEMA200,future_return_12,regime_ranging_high_vol,0.079927,86
PriceAboveEMA200,future_return_12,regime_trending_low_vol,-0.232307,86
PriceAboveEMA200,future_return_12,regime_trending_high_vol,-0.391253,79
PriceAboveEMA200,future_return_12,regime_ranging_low_vol,0.000000,299
PriceAboveEMA200,future_return_24,pearson,-0.074971,550
PriceAboveEMA200,future_return_24,spearman,-0.214869,550
PriceAboveEMA200,future_return_24,q_top_pf,0.000000,55
PriceAboveEMA200,future_return_24,q_top_wr,0.000000,55
PriceAboveEMA200,future_return_24,q_bottom_pf,0.358762,55
PriceAboveEMA200,future_return_24,q_bottom_wr,0.236364,55
PriceAboveEMA200,future_return_24,rolling_mean_50,-0.170821,0
PriceAboveEMA200,future_return_24,rolling_std_50,0.316977,0
PriceAboveEMA200,future_return_24,rolling_stability_50,0.280000,0
PriceAboveEMA200,future_return_24,rolling_mean_100,-0.149598,0
PriceAboveEMA200,future_return_24,rolling_std_100,0.251246,0
PriceAboveEMA200,future_return_24,rolling_stability_100,0.338182,0
PriceAboveEMA200,future_return_24,rolling_mean_200,-0.063157,0
PriceAboveEMA200,future_return_24,rolling_std_200,0.132734,0
PriceAboveEMA200,future_return_24,rolling_stability_200,0.298182,0
PriceAboveEMA200,future_return_24,regime_ranging_high_vol,0.107926,86
PriceAboveEMA200,future_return_24,regime_trending_low_vol,-0.413565,86
PriceAboveEMA200,future_return_24,regime_trending_high_vol,-0.327224,79
PriceAboveEMA200,future_return_24,regime_ranging_low_vol,0.000000,299
PriceAboveEMA200,,decay_peak,0.145504,0
PriceAboveEMA200,,decay_avg,0.133737,0
PriceAboveEMA200,,decay_rate,-0.017066,0
PriceAboveEMA200,,decay_persistence,0.110788,0
OIDelta1Pct,future_return_4,pearson,0.000000,14
OIDelta1Pct,future_return_4,spearman,0.000000,14
OIDelta1Pct,future_return_4,q_top_pf,0.000000,1
OIDelta1Pct,future_return_4,q_top_wr,0.000000,1
OIDelta1Pct,future_return_4,q_bottom_pf,0.000000,2
OIDelta1Pct,future_return_4,q_bottom_wr,0.000000,2
OIDelta1Pct,future_return_4,rolling_mean_50,0.000000,0
OIDelta1Pct,future_return_4,rolling_std_50,0.000000,0
OIDelta1Pct,future_return_4,rolling_stability_50,1.000000,0
OIDelta1Pct,future_return_4,rolling_mean_100,0.000000,0
